编号,rain,pore,micro,deep
3640,1.0,64.53131403676007,3.0,23.744
3641,0.0,63.09,3.0,33.37
3642,0.0,61.23,1.0,27.863
3643,0.6,62.22,2.0,29.133
3644,4.1,62.47,1.0,25.935
3645,0.9,61.85,2.0,29.235
3646,0.2,61.44,0.0,26.717
3647,7.6,65.42,1.0,29.689
3648,0.5,65.77,1.0,24.603
3649,0.0,64.12,0.0,22.451
3650,5.1,64.24,0.0,27.394
3651,0.0,64.86,3.0,26.83482682993879
3652,0.1,65.02,0.0,27.053
3653,0.4,64.93,2.0,23.263
3654,1.0,63.73,2.0,31.347
3655,9.4,68.36,1.0,32.16
3656,0.0,68.07,2.0,26.349
3657,0.0,65.64,1.0,28.95
3658,1.1,64.22,2.0,25.475
3659,0.0,63.41,2.0,28.209
3660,0.35,61.26,3.0,23.091
3661,0.0,60.99,1.0,25.503
3662,0.4,62.36,2.0,26.314
3663,6.6,63.49,1.0,29.597
3664,0.3,61.8,1.0,22.105
3665,0.2,58.79,1.0,22.972
3666,2.3,61.74,1.0,26.526
3667,0.0,59.4,0.0,26.248
3668,0.2,57.74,2.0,24.54
3669,0.0,58.09,1.0,21.939
3670,0.0,68.07,1.0,24.423
3671,0.0,63.28709698276167,2.0,24.367
3672,0.2,69.3,3.0,34.69
3673,0.5,69.98553851268389,3.0,28.503
3674,12.9,71.39180953464616,0.0,34.916
3675,0.0,72.82,2.0,31.953
3676,0.0,73.86,0.0,29.333
3677,10.7,76.61,1.0,36.055
3678,7.0,79.6,2.0,34.897
3679,0.0,77.85,1.0,35.023
3680,7.3,80.16,2.0,34.863
3681,0.0,78.75,3.0,34.306
3682,8.9,81.68,1.0,37.145
3683,6.4,83.82,2.0,37.548
3684,0.0,82.63,3.0,34.219
3685,6.7,85.16,0.0,37.762
3686,4.9,86.96,1.0,37.77
3687,0.65,86.31868045295033,5.0,34.497
3688,0.4,86.14,1.0,36.751
3689,0.2,84.96,0.0,36.408
3690,0.0,84.83,2.0,35.366
3691,0.9,83.47,0.0,33.824
3692,0.0,83.55,2.0,33.539
3693,6.7,84.95,0.0,39.875
3694,0.2,84.40401319362401,0.0,32.9
3695,0.0,83.88,0.0,30.088
3696,0.0,85.24,1.0,37.958
3697,2.3,84.13,1.0,36.129
3698,0.0,85.4,2.0,33.343
3699,0.1,83.34,1.0,32.594
3700,0.7,81.64,1.0,31.944
3701,0.5,79.6,1.0,31.584
3702,0.0,80.53,0.0,35.02868651865001
3703,16.4,88.1,5.0,44.829
3704,0.0,86.56,1.0,34.384
3705,0.0,84.15,2.0,33.978
3706,1.3,83.08,2.0,33.407
3707,0.3,83.4,2.0,34.847
3708,3.0,83.47,2.0,34.766
3709,0.0,85.46,1.0,32.983
3710,1.1,83.62,2.0,35.177
3711,6.6,86.31,0.0,37.767
3712,0.0,82.19,2.0,32.901
3713,0.0,84.32,2.0,35.755
3714,0.6,81.52,3.0,29.496
3715,0.1,83.97,1.0,36.046
3716,0.0,82.3,1.0,33.488
3717,2.7,83.72,0.0,30.199
3718,13.6,86.51,1.0,37.197
3719,0.2,87.66,2.0,30.434
3720,0.8,86.18,3.0,33.722
3721,1.3,86.53,3.0,34.337
3722,0.0,85.05,0.0,33.822
3723,0.0,86.25,2.0,35.06
3724,0.3,84.52,6.0,32.418
3725,0.2,85.03,1.0,33.035
3726,0.0,82.76,1.0,35.898
3727,0.0,81.37,3.0,34.382
3728,5.5,84.13,2.0,34.339
3729,0.0,83.25,0.0,33.15
3730,0.0,83.79513749848284,1.0,33.174
3731,4.6,84.37,1.0,35.729
3732,0.2,83.45,1.0,35.235
3733,6.7,84.82,2.0,39.749
3734,0.0,83.84,2.0,35.546
3735,0.0,85.19,3.0,36.259
3736,0.5,82.23,2.0,33.296
3737,0.0,80.29,1.0,36.506
3738,0.0,80.78,1.0,31.573
3739,0.1,79.24,3.0,34.025
3740,0.0,77.29,3.0,29.258
3741,15.9,85.3,1.0,40.233
3742,0.6,84.34,2.0,33.972
3743,0.1,83.98,1.0,37.141
3744,0.1,87.62,1.0,42.694
3745,0.0,84.94,3.0,33.268
3746,0.0,84.19,0.0,36.086
3747,0.0,84.75,1.0,36.041
3748,0.1,82.76,2.0,33.511
3749,18.1,91.25,2.0,33.722
3750,0.4,88.89,1.0,33.053
3751,0.15000000000000002,90.17,2.0,40.511
3752,0.4,87.11,1.0,40.196
3753,0.2,86.54,5.0,33.488
3754,4.3,87.67,2.0,36.406
3755,0.0,89.27,2.0,36.246
3756,0.6,87.6462708530981,2.0,34.86
3757,0.0,86.23,3.0,32.25
3758,1.2,86.63,0.0,34.054
3759,0.2,84.97,1.0,37.168
3760,8.2,88.5,3.0,35.949
3761,0.1,86.62,3.0,35.821
3762,0.0,84.35,1.0,37.895
3763,0.0,84.39,1.0,37.377
3764,0.0,82.44,1.0,35.876
3765,0.6,82.84,4.0,33.392
3766,0.0,81.87,2.0,32.371
3767,0.0,80.32,2.0,38.124
3768,0.0,78.54955641739785,1.0,32.438
3769,0.1,76.53,1.0,27.545
3770,0.0,76.71,1.0,33.325
3771,1.1,76.08,0.0,28.19
3772,3.4,78.15,1.0,32.089
3773,0.0,75.6,0.0,30.793
3774,0.7,75.36,1.0,32.07
3775,0.4,74.22,0.0,32.451
3776,0.0,73.59,2.0,31.724
3777,0.9,72.84796614445666,1.0,31.547
3778,0.05,72.05,1.0,28.377
3779,1.0,71.72081065516839,2.0,30.043
3780,0.0,71.5,3.0,32.655
3781,0.0,70.02,1.0,30.992
3782,0.1,68.58,4.0,27.366
3783,0.0,67.55,4.0,30.518
3784,0.0,66.25,0.0,25.427
3785,0.1,66.05,3.0,31.071
3786,0.4,66.18,1.0,28.342
3787,0.0,65.32,1.0,25.232
3788,0.3,63.26,0.0,23.623
3789,0.0,61.63,0.0,26.394
3790,0.2,62.94,1.0,24.376
3791,0.0,59.85,2.0,31.294
3792,1.3,61.37,1.0,27.857
3793,0.7,60.74777733665292,2.0,26.975
3794,0.0,60.25,3.0,25.974
3795,0.0,60.58,2.0,24.158
3796,1.0,59.71,2.0,27.18
3797,0.6,57.95,4.0,23.032
3798,0.2,71.44,0.0,40.08
3799,0.3,69.26,3.0,28.19
3800,0.3,68.97,2.0,29.752
3801,0.0,69.17,0.0,26.771
3802,4.4,70.81,5.0,32.15
3803,0.3,75.41,3.0,35.161
3804,0.2,74.45,2.0,30.291
3805,0.8,74.88,2.0,27.717
3806,0.3,74.3,2.0,29.69
3807,0.3,72.35,2.0,30.442
3808,9.2,76.73,2.0,33.457
3809,0.0,75.99,2.0,29.256
3810,0.4,72.49,1.0,29.043
3811,0.1,71.86,3.0,28.031
3812,0.0,73.55,1.0,29.328
3813,8.5,75.84,2.0,37.61
3814,0.0,74.51,0.0,30.152
3815,0.0,75.38,2.0,31.480953860393964
3816,0.0,75.34,0.0,32.653
3817,0.0,72.82,3.0,33.417
3818,0.0,72.57,0.0,32.205
3819,0.0,73.3,2.0,31.029572097659265
3820,0.0,71.24,6.0,22.707
3821,1.0,70.74,0.0,31.180646388409155
3822,5.9,72.53,2.0,31.18
3823,0.0,70.38,2.0,32.084225288296366
3824,17.0,77.71,3.0,37.891
3825,0.4,77.99,3.0,28.67
3826,0.3,77.69,3.0,35.168
3827,3.8,77.98,1.0,36.526
3828,0.1,77.31,2.0,31.899
3829,0.2,77.05,2.0,31.357
3830,0.5,76.29,1.0,32.72
3831,0.6,77.35,3.0,27.696
3832,0.55,78.3809578757561,2.0,32.799
3833,10.5,79.08,3.0,36.384
3834,0.0,81.71,1.0,32.13
3835,16.8,87.16,3.0,38.154
3836,3.7,85.78,0.0,35.104
3837,0.0,86.31,5.0,38.31
3838,0.6,85.74,2.0,33.93
3839,0.0,85.24,1.0,41.391
3840,0.0,84.05,2.0,35.348
3841,0.0,82.64,2.0,33.412
3842,0.0,82.02,1.0,33.076
3843,3.2,82.24,2.0,30.457
3844,0.0,82.23,2.0,33.974
3845,0.4,81.14,1.0,33.471
3846,0.0,78.62,2.0,31.366
3847,12.5,83.49,0.0,35.402
3848,0.0,81.88,0.0,37.552
3849,0.0,81.46,2.0,35.767
3850,0.0,80.33,2.0,31.755
3851,0.1,81.64,0.0,34.445
3852,0.0,78.34,1.0,33.73386429447992
3853,0.0,79.21,0.0,30.582
3854,0.4,77.2,0.0,31.282
3855,3.1,77.72,5.0,34.005
3856,0.0,76.83,2.0,33.031
3857,20.9,88.23,3.0,33.58
3858,0.0,86.45,2.0,34.47
3859,0.0,86.83,0.0,32.776
3860,0.0,85.86,4.0,34.51464938822061
3861,0.0,83.19,3.0,31.17
3862,0.5,82.56,2.0,36.996
3863,0.0,81.06,3.0,38.215
3864,0.0,80.73023020352491,0.0,34.51150135661514
3865,0.4,79.62,3.0,34.114
3866,0.7,83.17386441023808,3.0,33.833
3867,15.2,86.85,0.0,35.45
3868,0.2,84.6,2.0,32.503
3869,0.2,86.08,1.0,30.436
3870,0.1,84.99,1.0,32.376
3871,0.1,82.27,1.0,34.451
3872,0.5,82.67,2.0,29.497
3873,0.0,80.33,4.0,32.254
3874,0.4,80.04,0.0,35.736
3875,0.3,79.32,0.0,33.824
3876,0.5,80.36,1.0,35.914
3877,0.9,79.87,1.0,32.806
3878,0.9,78.16,2.0,30.122
3879,0.1,75.15,1.0,28.143
3880,0.0,75.18,2.0,33.667
3881,22.4,85.33,1.0,39.052
3882,0.0,84.41,1.0,34.158
3883,5.4,87.42,1.0,33.038
3884,0.7,84.32,0.0,35.93
3885,0.8,83.09,0.0,32.731
3886,0.0,82.84,0.0,32.113
3887,0.0,79.22,1.0,36.43
3888,0.0,80.17,0.0,36.094
3889,1.4,80.96,2.0,31.616
3890,1.1,78.36,3.0,32.483
3891,0.0,78.8,1.0,33.485
3892,0.1,76.08,1.0,28.344
3893,0.1,77.55,1.0,33.58
3894,0.4,75.42,2.0,30.784
3895,0.3,73.82,0.0,28.328
3896,0.5,73.71,0.0,28.267
3897,0.0,73.3,1.0,29.839
3898,0.0,72.82,3.0,26.25
3899,10.7,74.01,1.0,35.8
3900,0.0,76.71,3.0,34.728
3901,0.0,74.53,1.0,29.97
3902,0.0,75.12,0.0,30.329
3903,0.0,73.85,1.0,32.179
3904,0.6,72.47,0.0,26.951
3905,0.4,71.75,1.0,32.832
3906,0.0,73.52,3.0,29.615
3907,0.4,71.61,3.0,29.867
3908,11.7,77.99,0.0,33.624
3909,0.0,76.81,3.0,35.129
3910,0.2,75.05,1.0,31.975
3911,4.7,79.35,1.0,35.789
3912,0.3,77.91,2.0,31.039
3913,0.0,77.52,2.0,35.109
3914,0.0,76.23,2.0,29.017
3915,0.3,74.18,1.0,32.196
3916,0.6,73.21,2.0,32.15502389606899
3917,7.2,76.27,1.0,32.865
3918,0.3,76.58,1.0,30.633
3919,0.5,75.87,1.0,31.909
3920,0.3,74.4,4.0,32.066
3921,0.0,73.38,2.0,36.683
3922,0.0,74.72,1.0,28.284
3923,0.0,72.93,3.0,32.289
3924,0.0,74.15,2.0,32.123
3925,7.1,77.37,2.0,33.004
3926,7.3,81.91,0.0,36.147
3927,0.3,79.73,3.0,31.992
3928,0.0,79.13,2.0,29.713
3929,0.0,75.64,0.0,31.398
3930,0.0,75.40424548701881,3.0,31.421
3931,2.4,74.68,0.0,31.372
3932,0.0,74.62,0.0,28.641
3933,2.6,74.65,3.0,30.393
3934,0.0,74.39,1.0,25.466
3935,0.1,75.81,0.0,31.92
3936,0.0,74.2,0.0,27.651
3937,0.0,74.24,2.0,31.368
3938,0.0,75.11,2.0,25.837
3939,14.3,79.42,1.0,30.721405817672732
3940,0.1,79.1,2.0,37.124
3941,0.2,78.22,1.0,33.295
3942,0.3,77.22885062874627,0.0,30.207
3943,0.0,76.46,2.0,29.419
3944,0.0,74.22,2.0,30.068
3945,0.0,72.56,2.0,29.828
3946,0.0,73.64,3.0,31.621
3947,0.6,71.96,1.0,29.331
3948,0.5,72.78,2.0,28.783
3949,0.1,70.34,1.0,27.279
3950,19.5,81.33,2.0,38.06
3951,0.0,78.97,2.0,32.669
3952,0.0,79.45,1.0,29.863
3953,4.3,81.41,1.0,32.614
3954,0.0,79.02,1.0,31.515850024283175
3955,0.2,79.66,2.0,30.132
3956,0.0,76.9,1.0,34.616
3957,0.7,76.28,1.0,32.596
3958,0.0,76.94,2.0,32.233
3959,0.5,75.03,2.0,28.128
3960,0.3,72.21,0.0,30.581
3961,0.5,71.17,1.0,30.564
3962,3.0,73.77,1.0,29.072
3963,0.0,71.27,2.0,30.608
3964,0.6,71.21,2.0,27.605
3965,0.6,69.15,4.0,27.607
3966,0.7,69.6,1.0,27.521
3967,9.3,74.24,0.0,33.922
3968,0.4,73.22,0.0,28.24
3969,6.6,74.17,2.0,31.338
3970,0.1,74.64,2.0,31.746
3971,8.3,77.92,2.0,31.266
3972,6.9,80.95,0.0,37.751
3973,0.0,80.62,3.0,31.424
3974,0.0,80.21534255798825,2.0,32.787
3975,0.4,79.86,1.0,31.733
3976,0.0,79.41,1.0,30.186
3977,6.3,79.99,3.0,36.726
3978,15.4,88.35,2.0,33.963964450954634
3979,3.6,90.51,0.0,37.712
3980,0.0,88.92,2.0,35.978
3981,0.4,88.32,2.0,36.228
3982,0.6,87.26,2.0,30.665
3983,0.5,88.07,3.0,30.699
3984,0.7,84.75,1.0,33.926
3985,0.0,83.34,1.0,34.234
3986,0.0,84.22,1.0,30.338
3987,0.1,82.46366725978154,3.0,36.192
3988,0.2,80.9,3.0,32.678
3989,0.1,80.4,0.0,35.295
3990,0.0,78.35,1.0,36.687
3991,0.0,79.08,1.0,33.356
3992,0.0,77.51,2.0,33.34
3993,0.1,76.37,1.0,29.525
3994,0.1,75.14,1.0,30.981
3995,4.7,75.73,0.0,31.884
3996,0.3,73.51,1.0,32.683
3997,0.0,74.74,1.0,31.984
3998,0.6,75.32,0.0,34.834
3999,0.6,74.17,2.0,31.417
4000,0.3,72.77,1.0,30.859
4001,0.0,74.0,1.0,31.464
4002,0.0,73.66,1.0,32.845
4003,0.0,72.87,4.0,29.325
4004,0.4,73.85,2.0,28.65
4005,0.0,72.59,2.0,31.190460898374603
4006,1.8,72.37,1.0,31.146
4007,0.8,72.47,1.0,32.276
4008,0.0,73.09,2.0,33.786
4009,0.0,69.45,6.0,27.045
4010,0.1,70.2,0.0,28.367
4011,0.4,68.19,1.0,29.125
4012,16.1,76.56,0.0,37.436
4013,0.0,74.41,4.0,35.872
4014,12.8,81.51,1.0,35.936
4015,1.8,80.13,0.0,33.839
4016,0.0,80.8,0.0,36.716
4017,0.4,81.82,0.0,31.884
4018,1.0,79.83,1.0,31.192
4019,0.0,77.12,1.0,29.541
4020,0.2,77.93,0.0,32.103
4021,0.0,78.63,1.0,30.059
4022,0.4,74.65,1.0,33.356
4023,0.7,74.59,1.0,31.627
4024,20.7,84.59,1.0,40.373
4025,0.0,82.8116253687165,4.0,33.782
4026,0.0,82.49,4.0,36.847
4027,0.0,82.07,0.0,34.476
4028,0.0,80.33,0.0,30.792
4029,0.3,80.68,1.0,34.369
4030,3.6,82.61,1.0,35.122
4031,0.0,80.68,0.0,33.658
4032,0.0,81.67,1.0,33.828
4033,3.4,82.45,2.0,34.873
4034,1.2,82.29,1.0,30.538
4035,0.0,81.45,0.0,35.578
4036,0.0,79.31,0.0,31.634
4037,0.0,77.71,1.0,31.828
4038,0.0,76.01,4.0,32.622
4039,0.0,75.97,2.0,32.623
4040,0.0,75.78,1.0,32.006
4041,0.3,76.52,2.0,35.563
4042,0.9,74.95,3.0,28.565
4043,0.4,74.86237863844222,0.0,31.843645881032547
4044,0.0,74.64,3.0,34.093
4045,0.0,74.24,1.0,28.965
4046,0.15,73.62,1.0,33.495
4047,0.8,73.18,1.0,32.255
4048,0.0,72.76,3.0,31.887
4049,0.15,73.17,1.0,29.22
4050,0.0,70.87,0.0,30.118
4051,0.3,69.04,3.0,29.712
4052,0.6,69.64,0.0,27.956
4053,0.9,66.84,2.0,31.376
4054,0.0,67.51,1.0,28.722
4055,0.7,67.46,0.0,28.181
4056,0.6,67.29,0.0,28.476
4057,0.8,66.31,2.0,27.214
4058,0.4,64.8,1.0,28.823
4059,0.0,63.94,1.0,26.02
4060,0.0,63.93,1.0,25.524
4061,0.4,63.24,2.0,25.462
4062,0.9,62.26,1.0,32.249
4063,0.0,62.88371999490772,3.0,29.215
4064,0.3,63.28,3.0,23.262
4065,0.0,62.46,3.0,26.713
4066,17.5,71.64,0.0,33.903
4067,17.5,78.28,1.0,34.909
4068,0.4,78.34,3.0,28.934
4069,0.2,77.61,0.0,33.487
4070,2.2,77.07,0.0,30.442
4071,0.0,77.88,1.0,29.856
4072,13.9,84.25,1.0,41.53
4073,0.0,80.07,1.0,33.296
4074,0.1,81.3,3.0,31.399
4075,0.0,80.66,3.0,36.551
4076,1.0,80.03,4.0,27.943
4077,0.0,76.67,2.0,37.968
4078,15.1,84.89,2.0,35.24
4079,9.4,88.77,0.0,39.33
4080,0.0,88.04,1.0,36.286
4081,4.2,90.27,3.0,37.647
4082,0.0,87.62,3.0,35.719
4083,0.8,86.31,2.0,35.302
4084,4.6,89.25,2.0,35.837
4085,0.4,86.74,2.0,33.812
4086,0.7,83.06,2.0,38.389
4087,0.0,83.11252779294767,5.0,30.3
4088,0.2,82.65,3.0,35.202
4089,0.3,82.34,2.0,34.22
4090,0.0,82.54,3.0,31.112
4091,0.25,84.95,0.0,37.05
4092,0.2,84.45,1.0,37.419
4093,1.5,83.16,2.0,35.0
4094,0.2,84.08,2.0,35.846
4095,0.0,84.38,2.0,35.453
4096,0.8,84.23,0.0,30.791
4097,0.4,82.46,3.0,33.463
4098,0.5,82.85,2.0,31.64
4099,0.0,82.75,0.0,34.168
4100,0.4,80.04,2.0,29.918
4101,0.0,79.03,2.0,32.7
4102,0.0,78.72,0.0,31.321
4103,0.4,77.84,0.0,35.485
4104,0.4,85.76,4.0,41.799
4105,0.0,83.21,2.0,36.21
4106,0.4,81.02,5.0,35.36191957121238
4107,0.7,80.81,5.0,32.284
4108,0.5,78.73,3.0,34.508
4109,0.45,85.31,1.0,39.011
4110,0.6,83.57,2.0,36.333
4111,5.8,86.53,3.0,38.991
4112,0.0,85.54,2.0,35.50884834532998
4113,0.3,86.22,3.0,33.547
4114,0.2,83.84,1.0,36.187
4115,0.8,82.57,3.0,35.223
4116,0.0,82.46,3.0,32.434
4117,0.3,84.08,2.0,36.228
4118,0.0,82.77035132634946,1.0,32.883
4119,0.2,82.11,2.0,35.665
4120,0.0,79.07,1.0,33.449
4121,0.0,78.42,2.0,29.089
4122,0.2,78.03,3.0,29.813
4123,0.1,77.72,2.0,29.441
4124,15.0,84.93,2.0,38.567
4125,8.3,86.26,2.0,37.221
4126,0.1,87.93,2.0,31.127
4127,0.2,85.45,0.0,38.056
4128,0.2,84.41,1.0,36.924
4129,0.1,82.94,1.0,34.485
4130,0.35,83.3,2.0,38.268
4131,0.6,81.58,2.0,34.261
4132,0.7,81.68,1.0,34.039
4133,14.8,89.05,1.0,41.13
4134,0.5,88.2,0.0,31.974
4135,0.0,85.64,3.0,34.945
4136,0.0,84.61,4.0,37.832
4137,0.0,81.81,0.0,31.309
4138,12.3,88.04,1.0,41.926
4139,0.0,88.25057439854726,2.0,35.292
4140,0.2,89.11,0.0,37.325
4141,9.1,89.99,3.0,37.58
4142,0.6,91.76,2.0,37.193
4143,0.0,90.77,0.0,39.805
4144,10.0,93.36,1.0,41.957
4145,0.1,91.34552232327488,2.0,38.707
4146,0.0,89.65,2.0,35.809
4147,0.0,89.78,0.0,34.977
4148,0.0,90.59,3.0,33.905
4149,0.0,86.94,3.0,37.349
4150,0.0,88.53,2.0,34.893
4151,0.0,87.17,0.0,37.07
4152,11.4,92.07,1.0,41.055
4153,1.3,90.8,1.0,42.725
4154,0.0,90.27,2.0,35.609
4155,0.0,89.21,1.0,34.641
4156,0.0,87.61,2.0,34.072
4157,0.0,94.37,1.0,42.826
4158,5.7,96.93,1.0,42.376
4159,0.0,95.69,1.0,37.994
4160,0.2,95.26,1.0,40.18
4161,0.1,94.19,4.0,39.164
4162,0.0,92.24,2.0,33.67
4163,0.0,89.83,5.0,37.271
4164,0.6,91.26,1.0,32.478
4165,0.0,90.73,3.0,39.026
4166,1.0,90.46,1.0,36.263
4167,0.0,89.66289572010444,2.0,36.685
4168,0.2,89.04,2.0,34.523
4169,0.0,87.94,4.0,34.035
4170,0.2,84.35,3.0,34.24
4171,0.1,84.85,2.0,31.689
4172,0.0,84.44364526137227,2.0,32.442
4173,0.8,84.28,3.0,34.624
4174,0.2,82.5,2.0,32.698
4175,0.0,82.71,2.0,34.387
4176,0.25,81.28,0.0,33.89543044979091
4177,1.0,81.2,4.0,34.865
4178,5.3,82.02,0.0,34.525
4179,0.3,78.45,1.0,33.66835060154788
4180,0.2,79.63,0.0,32.814
4181,0.3,80.02,1.0,33.43849074316385
4182,0.5,78.28,0.0,35.37
4183,0.8,78.38,0.0,31.998
4184,0.1,76.62,0.0,33.169
4185,6.4,79.05,2.0,32.74065225691852
4186,0.4,77.15,1.0,32.553964088512394
4187,0.0,78.0,4.0,33.469
4188,0.0,78.84,1.0,32.05
4189,0.0,76.97,4.0,29.456
4190,0.1,77.99,1.0,32.184
4191,0.1,77.45,3.0,28.814
4192,5.5,79.72,0.0,34.845
4193,0.0,79.98,1.0,31.845
4194,0.1,79.11,1.0,29.766
4195,0.3,77.05,1.0,27.918
4196,0.0,77.86,1.0,32.26
4197,0.0,78.93,0.0,28.792
4198,0.0,75.99,2.0,32.296
4199,10.5,81.67,2.0,31.998
4200,5.8,84.51,1.0,35.287
4201,0.3,84.23,2.0,34.49
4202,0.0,81.74,3.0,33.099
4203,0.2,81.54,2.0,31.743
4204,0.0,79.27,2.0,31.098
4205,0.1,78.91183802449999,0.0,31.973
4206,0.0,78.24,2.0,28.246
4207,0.4,78.47,0.0,35.861
4208,0.2,76.26,0.0,32.11256932352101
4209,0.2,76.92,2.0,34.239
4210,0.0,74.31,4.0,31.69
4211,0.0,73.84,1.0,31.908
4212,4.9,76.23,4.0,29.029
4213,0.3,76.48,1.0,29.929
4214,0.0,75.2441907745138,3.0,31.563
4215,0.1,74.27,2.0,31.673
4216,0.0,72.84,1.0,30.434062606139356
4217,0.8,73.65,3.0,30.903
4218,0.0,72.72,0.0,29.906
4219,3.3,73.61,2.0,27.552
4220,0.0,73.34,1.0,29.134
4221,0.0,71.62,0.0,29.232
4222,0.3,69.86,1.0,25.704
4223,5.4,73.93,1.0,33.715
4224,3.7,74.06,0.0,29.618
4225,0.0,73.38,1.0,29.011
4226,3.9,74.55,1.0,29.251915733626095
4227,0.0,74.11,0.0,31.124
4228,0.0,72.7,1.0,28.194
4229,0.0,71.61,1.0,29.739
4230,0.0,71.19,2.0,27.559
4231,0.0,70.24,0.0,29.159
4232,0.5,70.48,2.0,24.475
4233,0.1,68.76,1.0,28.657
4234,0.0,67.68360897080369,1.0,25.896
4235,0.0,66.41,1.0,29.196
4236,0.1,65.69,2.0,27.672847586164558
4237,8.3,69.04,2.0,27.676
4238,0.4,68.16,0.0,23.05
4239,0.0,67.95,1.0,32.386
4240,0.0,66.71,0.0,25.894
4241,0.0,64.92,1.0,29.919
4242,0.3,67.07,1.0,25.855
4243,0.4,65.32,3.0,31.641
4244,0.0,66.18,1.0,26.895
4245,0.0,64.02,1.0,26.741
4246,0.2,64.31,3.0,28.791
4247,0.3,64.69,1.0,25.661
4248,0.0,63.835831935149955,1.0,26.088
4249,0.0,63.22,1.0,25.534
4250,0.0,62.27,4.0,24.415
4251,0.8,59.46,0.0,24.469
4252,0.0,58.79,1.0,25.113
4253,0.2,58.82,1.0,27.949
4254,9.7,64.06,1.0,32.404
4255,0.4,63.22,1.0,27.887
4256,0.9,63.92,0.0,26.058
4257,0.0,64.87,2.0,24.955
4258,0.5,63.05,2.0,27.238
4259,0.4,61.85,1.0,22.259
4260,0.0,62.6,4.0,24.734
4261,0.0,59.82,3.0,23.327
4262,7.4,62.82,0.0,28.73
4263,0.4,62.62,1.0,26.597
4264,0.0,61.37,3.0,24.243
4265,0.0,62.96,1.0,26.012
4266,0.0,60.87,1.0,29.972
4267,0.0,60.9,1.0,22.368
4268,0.8,59.43,1.0,25.195
4269,0.6,59.82,0.0,25.603
4270,0.0,57.9,1.0,22.507
4271,0.1,58.61,0.0,25.326
4272,0.7,58.31,1.0,24.076
4273,12.6,63.45,0.0,32.001
4274,1.7,65.54,1.0,26.189646773085983
4275,1.3,66.46,3.0,25.303
4276,0.0,65.1,1.0,27.753
4277,1.0,62.47,1.0,21.623
4278,0.2,61.96,4.0,27.71
4279,1.1,63.05,0.0,24.726
4280,0.1,63.74,1.0,25.491
4281,0.1,62.23,2.0,24.932
4282,12.3,67.86,1.0,28.339
4283,0.2,68.03,3.0,28.911
4284,2.9,68.12,6.0,28.918
4285,0.2,69.53,3.0,28.623
4286,0.1,68.05,3.0,27.88
4287,0.6,66.46,3.0,25.974
4288,0.2,67.56,4.0,24.599
4289,0.1,65.41,0.0,31.223
4290,0.1,65.22,1.0,23.299
4291,0.0,65.07,3.0,26.395
4292,0.1,65.27,3.0,24.632
4293,0.2,63.9,0.0,25.792
4294,0.0,65.4,1.0,26.753
4295,0.2,63.01,4.0,23.667
4296,6.7,66.4,3.0,33.109
4297,0.3,66.61,2.0,27.552
4298,0.2,64.29,1.0,29.556
4299,12.3,70.79,1.0,34.923
4300,0.2,80.95,2.0,40.946
4301,0.0,80.32,2.0,34.053
4302,0.0,79.14,2.0,33.238
4303,0.0,77.38,5.0,32.184
4304,0.0,77.34,1.0,32.46141910494892
4305,0.0,75.21,1.0,31.466
4306,0.0,74.2,3.0,32.82
4307,0.6,73.28,1.0,32.28057026514992
4308,0.3,73.67,0.0,32.21855244992482
4309,0.6,72.84,2.0,31.235
4310,0.1,72.25,2.0,26.391
4311,0.0,70.51,2.0,33.05
4312,0.0,70.4,3.0,28.298
4313,21.3,79.76,0.0,40.897
4314,0.0,79.33,2.0,33.362
4315,9.2,82.35144943665003,1.0,39.457
4316,5.2,85.74,1.0,38.268
4317,0.1,84.19,2.0,31.986
4318,0.1,82.36,0.0,35.545
4319,0.0,81.91,1.0,34.983
4320,0.4,82.82,1.0,35.385
4321,0.4,80.5,0.0,34.365
4322,0.0,78.57,1.0,32.792
4323,0.6,77.79,0.0,32.476
4324,5.5,80.7189214897869,1.0,32.868
4325,0.0,83.1147435669144,3.0,32.43
4326,14.2,86.17,0.0,39.226
4327,0.0,83.99,0.0,33.264
4328,0.3,85.22,1.0,35.758
4329,0.0,85.82,0.0,35.742
4330,0.0,83.78,1.0,33.919
4331,0.4,83.76,2.0,31.395
4332,0.0,82.42,0.0,32.395
4333,0.3,83.79,1.0,36.78
4334,4.1,83.22102005419174,1.0,35.577
4335,0.0,82.94,1.0,33.647
4336,0.4,81.79,0.0,33.841
4337,0.0,83.2,2.0,33.582
4338,0.0,85.33596149439371,2.0,36.862
4339,17.9,87.72,2.0,40.904
4340,0.2,87.29,2.0,35.944
4341,0.0,86.52,2.0,37.077
4342,0.0,85.18,0.0,35.213
4343,0.2,87.31,4.0,33.762
4344,11.5,91.98,0.0,36.16
4345,0.0,90.44,1.0,36.719
4346,3.9,90.38,1.0,38.916
4347,0.3,89.27,5.0,34.944
4348,0.0,89.15,2.0,36.912
4349,1.0,87.89,2.0,36.065
4350,2.8,88.26,2.0,38.051
4351,0.0,87.16,5.0,34.887
4352,0.0,86.81,1.0,36.852
4353,0.0,86.6,1.0,35.655
4354,0.4,85.75442313965287,2.0,34.55
4355,0.9,85.1,2.0,37.609
4356,0.9,83.5,1.0,33.297
4357,0.5,83.24,2.0,30.588
4358,0.0,81.34,0.0,33.056
4359,6.3,84.07,2.0,36.987
4360,0.0,83.07,1.0,33.352
