编号,rain,pore,micro,deep,surface
2358,0.8,71.66,0.0,29.42,88.515
2359,0.4,82.89,1.0,34.136,95.019
2360,0.0,77.02,1.0,32.038,93.782
2361,0.6,78.41,0.0,25.819,88.722
2362,0.0,85.36,0.0,35.662,100.02
2363,0.5,81.0,0.0,33.878,95.681
2364,0.0,94.45,3.0,39.007,106.403
2365,0.7,82.41,0.0,36.102,96.288
2366,2.3,72.72,0.0,29.157,89.034
2367,3.4,91.58,0.0,40.378,110.836
2368,7.1,92.67,2.0,41.222,121.875
2369,10.3,94.1,0.0,39.336,124.405
2370,0.3,86.68,2.0,36.65,106.156
2371,3.7,101.41,0.0,43.629,120.247
2372,4.1,78.53,3.0,32.505,106.625
2373,0.0,90.36,3.0,35.43,107.44
2374,0.6,62.44,1.0,26.003,80.047
2375,0.0,81.59,2.0,34.64,95.653
2376,0.2,78.88,1.0,30.378,90.672
2377,0.0,75.85,0.0,33.86589335823349,88.635
2378,0.3,85.16,3.0,33.374,103.37
2379,0.0,87.99,3.0,38.4,104.368
2380,0.8,79.68625317082326,0.0,37.093,102.599
2381,7.7,84.64,2.0,34.4,114.28
2382,0.0,79.68618230625829,0.0,28.669,79.905
2383,0.2,98.23,1.0,39.568,110.708
2384,0.0,88.44,2.0,40.129,110.422
2385,0.2,89.27,2.0,36.904,107.021
2386,0.2,69.48,1.0,27.854,83.421
2387,1.8,81.37,1.0,34.206,98.72944476076188
2388,0.0,79.42,3.0,30.457,98.246
2389,0.0,87.8,1.0,35.782,100.872
2390,0.0,79.68587949434793,0.0,32.425,96.389
2391,0.5,90.59,1.0,39.289,109.021
2392,0.5,61.86,0.0,25.646,75.828
2393,0.0,72.88,0.0,31.306,89.063
2394,0.0,69.27,1.0,33.069,87.365
2395,0.4,64.19,0.0,27.95,98.7289390048338
2396,0.0,69.89,0.0,28.534,83.072
2397,0.0,85.77,1.0,37.908,101.882
2398,0.0,62.95,1.0,33.30819191362475,79.427
2399,0.0,93.94,0.0,40.017,105.101
2400,0.0,78.2,3.0,32.922,98.811
2401,0.0,84.93,1.0,34.724,98.72863946368459
2402,3.6,74.11,2.0,29.067,99.297
2403,0.0,68.66,1.0,28.625,86.256
2404,0.6,65.15,2.0,24.135,81.74
2405,0.5,76.92,1.0,35.805,96.753
2406,5.8,82.12,1.0,37.527,106.831
2407,0.0,71.48,3.0,33.18886097152532,96.768
2408,0.5,87.1,0.0,34.946,100.288
2409,0.8,59.99,1.0,22.824,74.06
2410,0.5,72.38,1.0,27.224,85.14
2411,0.0,98.22,0.0,40.637,108.677
2412,0.0,81.76,1.0,34.477,95.547
2413,0.5,78.48,1.0,30.57,95.54
2414,0.0,88.06,1.0,32.477,100.462
2415,0.0,68.53,0.0,28.738,98.72810709070816
2416,1.2,84.14,3.0,33.280568699737834,96.467
2417,0.0,79.68493499245729,2.0,30.495,91.65
2418,0.0,75.34,0.0,28.581,86.225
2419,0.0,92.06,0.0,34.839,102.232
2420,0.0,56.41,0.0,19.67,67.128
2421,0.0,91.93,2.0,36.264,105.275
2422,0.0,82.36,2.0,36.72,100.368
2423,0.1,66.05,0.0,28.832,82.235
2424,0.0,64.4,0.0,23.527,75.403
2425,4.5,82.88,0.0,36.115,107.188
2426,1.4,89.31,0.0,37.693,98.72787877562676
2427,21.4,84.79,3.0,42.631,98.72810709070816
2428,0.4,86.77,0.0,39.338,104.821
2429,0.5,91.82,1.0,41.584,110.051
2430,0.0,76.14,1.0,31.239,93.592
2431,0.0,95.9,0.0,38.891,108.106
2432,11.8,93.64,0.0,42.651,127.395
2433,0.2,69.05,0.0,26.472,80.536
2434,9.8,73.95,1.0,32.423,105.468
2435,0.0,89.08,1.0,37.791,103.251
2436,0.0,89.65,0.0,41.344,105.571
2437,3.9,95.39,1.0,37.211,114.814
2438,0.8,82.73,1.0,34.687,96.081
2439,0.2,83.88,0.0,39.29,100.627
2440,0.0,90.34,0.0,37.799,103.237
2441,0.4,95.08,2.0,37.981,111.128
2442,0.30000000000000004,69.45,1.0,28.836,87.653
2443,0.9,56.58,1.0,21.4,73.606
2444,0.0,90.93,1.0,37.002,105.259
2445,18.1,92.02,0.0,42.61,134.962
2446,0.0,81.07,1.0,33.021,100.043
2447,0.0,81.75,1.0,33.845,98.547
2448,9.1,57.98,2.0,27.302,96.637
2449,0.7,76.61,2.0,29.796,92.295
2450,0.0,77.85,3.0,31.283,95.996
2451,0.0,62.14,0.0,22.869,76.211
2452,0.1,77.51,4.0,32.898,98.339
2453,0.0,83.12,0.0,33.003,95.9
2454,0.0,87.71,3.0,40.035,112.334
2455,0.0,99.07,1.0,42.147,117.273
2456,0.3,82.25,1.0,30.736,98.72671197630737
2457,0.1,79.68345552513782,4.0,25.945,98.72666336530848
2458,0.1,72.61,1.0,27.687,87.342
2459,0.3,88.46,0.0,39.717,103.139
2460,0.3,76.35,0.0,34.24444321507973,99.766
2461,0.3,80.66,5.0,32.828,109.646
2462,7.9,96.02,1.0,39.138,98.7264259197787
2463,0.7,90.15,3.0,39.042,110.966
2464,0.0,88.98,0.0,31.594,97.595
2465,0.5,78.01,3.0,33.823,99.653
2466,0.6,68.57,2.0,26.343,82.149
2467,0.0,82.91,2.0,37.82,103.674
2468,12.5,82.13,2.0,40.152,125.182
2469,0.6,94.31,4.0,39.195,120.263
2470,3.1,97.45,1.0,41.429,122.195
2471,0.0,68.69,0.0,27.621,80.342
2472,0.5,72.28,2.0,28.784,91.061
2473,1.2,95.55,0.0,40.793,107.199
2474,1.05,111.7,0.0,44.651,119.9
2475,0.9,85.8,1.0,35.921,101.491
2476,0.5,76.2,1.0,35.376,93.529
2477,6.3,82.21,3.0,35.291,115.041
2478,2.7,83.98,3.0,35.104,108.078
2479,0.45,86.43,1.0,37.145,101.469
2480,0.0,83.7,2.0,35.454,102.823
2481,0.0,57.61,1.0,23.302,76.106
2482,0.0,53.95,2.0,24.405,73.102
2483,0.4,76.16,0.0,30.747,90.7
2484,0.0,72.09,3.0,28.706,98.72498475098391
2485,0.25,92.02,0.0,40.172,121.203
2486,13.7,91.01,3.0,44.55,137.411
2487,2.3,86.47,3.0,39.632,112.245
2488,0.1,80.57,2.0,32.121,97.219
2489,6.8,87.3,2.0,42.376,123.041
2490,0.5,97.37,1.0,41.762,113.503
2491,0.35,84.78,0.0,34.56,99.107
2492,0.5,97.34,3.0,40.306,120.198
2493,0.2,66.27,1.0,26.09,83.676
2494,0.2,73.0,3.0,27.451,90.241
2495,0.4,94.73,1.0,45.647,132.491
2496,0.0,81.52,2.0,32.119,100.568
2497,0.0,73.55,1.0,27.325,88.745
2498,0.8,84.28,3.0,39.32,108.649
2499,0.4,85.84,2.0,38.416,98.7235727222303
2500,0.7,66.19,1.0,25.054,79.163
2501,0.0,78.73,1.0,32.988,93.663
2502,0.15,79.68133396047894,1.0,38.722,105.362
2503,0.0,76.41,1.0,33.68,94.081
2504,0.0,71.23,2.0,30.319,90.417
2505,0.3,91.56,1.0,39.874,108.234
2506,0.8,64.47,2.0,27.333,83.259
2507,0.0,78.45,1.0,35.079,97.249
2508,2.1,92.89,3.0,38.89,116.087
2509,0.0,78.21,1.0,31.509,90.722
2510,0.2,85.04,0.0,36.055,95.828
2511,11.9,89.1,1.0,38.684,126.709
2512,0.0,81.16,2.0,33.119,98.074
2513,0.2,76.44,0.0,32.391,95.667
2514,0.0,89.2,0.0,34.177,98.7220441189499
2515,0.0,74.81,3.0,33.847,91.899
2516,3.7,69.5,2.0,25.382,91.611
2517,0.0,91.9,0.0,37.724,103.925
2518,0.6,79.47,0.0,32.75,90.906
2519,3.2,61.84,1.0,26.848,83.93
2520,0.0,67.75,1.0,33.923537577305396,98.721432053132
2521,0.0,92.64,0.0,33.786,100.1
2522,0.1,77.43,1.0,34.445,96.855
2523,7.3,71.49,2.0,32.193,105.059
2524,5.7,83.73,1.0,34.461,106.59
2525,0.7,80.36,0.0,35.683,95.411
2526,0.0,79.68008630174268,0.0,31.817,89.371
2527,0.2,85.21,0.0,32.637,95.181
2528,0.0,67.75,2.0,25.995,86.176
2529,0.2,92.97,0.0,37.669,104.971
2530,0.0,90.48,2.0,33.359,105.853
2531,0.0,116.5,2.0,54.028,136.432
2532,0.6,84.71,2.0,32.624,99.13
2533,0.0,94.94,0.0,36.717,104.952
2534,0.7,82.6,1.0,35.843,102.651
2535,0.9,68.81,2.0,26.732,88.362
2536,0.3,82.11,1.0,34.602,99.112
2537,0.0,73.15,3.0,32.149,98.521
2538,0.0,82.28,0.0,31.836,93.151
2539,0.4,79.33,0.0,33.194,98.71950584171557
2540,0.0,56.05,0.0,24.85,74.567
2541,4.8,86.13,1.0,37.197,111.976
2542,0.0,92.26,1.0,38.033,98.7191988163916
2543,14.9,69.48,0.0,37.834,112.166
2544,0.4,89.37,3.0,40.847,108.804
2545,0.0,62.75,0.0,25.903,78.309
2546,0.0,81.92,3.0,34.43,105.687
2547,0.0,86.59,1.0,37.291,103.141
2548,2.9,78.66,0.0,31.02,96.831
2549,0.5,109.78,0.0,41.348,115.597
2550,0.0,59.75,0.0,24.754,74.698
2551,22.3,102.85,2.0,48.684,98.71563036718916
2552,0.3,79.99,1.0,31.028,89.878
2553,0.6,84.9,1.0,40.126,118.039
2554,0.1,49.06,2.0,20.048,68.441
2555,0.7,87.57,2.0,37.028,106.454
2556,0.9,77.49,4.0,30.405,101.034
2557,5.1,84.03,1.0,36.175,106.299
2558,0.0,54.14,0.0,26.381,71.501
2559,5.6,82.81,0.0,38.357,98.71728780963201
2560,0.1,103.51,1.0,43.018,116.263
2561,0.0,64.53,2.0,26.667,85.691
2562,4.2,84.99,1.0,39.026,109.773
2563,0.0,63.09,3.0,26.316,88.703
2564,0.8,83.31,1.0,34.416,100.402
2565,0.5,84.17,2.0,34.674,97.144
2566,0.0,70.12,1.0,30.438,89.261
2567,0.3,79.67776108991427,2.0,36.818,107.483
2568,0.8,66.66,0.0,29.588,81.726
2569,0.0,73.8,1.0,33.331,92.346
2570,0.0,76.95,1.0,32.316,95.539
2571,0.0,73.14,0.0,31.744,87.353
2572,2.7,57.18,1.0,22.572,77.192
2573,0.0,73.27,2.0,33.149847592717336,91.556
2574,5.6,75.95,1.0,33.517,98.71563036718916
2575,0.0,92.59,2.0,38.189,109.624
2576,0.7,105.69,1.0,41.24,118.565
2577,0.0,73.84,2.0,32.036,91.585
2578,7.8,84.89,2.0,37.906,115.646
2579,0.0,50.35,3.0,21.336,72.407
2580,0.0,78.34,2.0,32.318,93.464
2581,0.15,57.0,3.0,22.667,79.434
2582,15.6,79.51,0.0,37.984,120.724
2583,0.0,88.73,2.0,35.411,106.787
2584,0.3,79.67685208161889,1.0,28.557,86.553
2585,7.0,86.44,2.0,36.795,114.844
2586,0.3,62.89,1.0,21.6,73.189
2587,0.0,73.2,1.0,34.347,91.069
2588,9.8,88.91,4.0,41.951,98.71424736477817
2589,0.7,79.676595748721,2.0,31.87,93.51
2590,0.3,93.29,1.0,43.761,113.538
2591,0.4,85.23,1.0,32.14,95.55
2592,0.0,86.5,3.0,38.64,110.297
2593,0.2,64.99,0.0,25.639,77.165
2594,0.0,65.79,1.0,28.505,82.075
2595,1.2,82.24,0.0,32.477,92.831
2596,0.0,79.83,2.0,37.325,102.696
2597,0.0,90.12,1.0,37.184,104.009
2598,0.5,74.14,2.0,29.024,94.147
2599,0.1,76.2,2.0,31.37,92.194
2600,0.0,85.28,1.0,33.13,100.859
2601,9.4,83.78,0.0,37.761,114.261
2602,0.0,77.77,1.0,33.294,90.567
2603,7.9,72.18,2.0,31.623,102.895
2604,0.4,97.27,1.0,42.236,110.899
2605,0.6,74.78,0.0,30.927,88.567
2606,0.0,77.5,2.0,31.783,95.521
2607,0.1,76.27,0.0,29.943,88.84
2608,0.2,83.83,5.0,37.922,114.477
2609,0.0,87.08,0.0,36.06,102.426
2610,0.1,102.74,0.0,41.394,113.45
2611,0.0,80.38,0.0,30.88,94.386
2612,0.0,59.73,3.0,21.022,81.739
2613,0.2,59.42,1.0,18.659,70.969
2614,0.0,95.89,0.0,38.425,108.038
2615,0.4,76.93,1.0,32.175,94.093
2616,0.4,68.34,1.0,26.712,89.097
2617,2.5,84.74,0.0,39.129,103.653
2618,0.6,73.49,4.0,27.772,98.292
2619,0.0,86.37,1.0,33.461,105.783
2620,0.0,81.95,3.0,32.567,103.787
2621,1.1,79.67491256268016,1.0,36.486,101.808
2622,0.1,66.91,1.0,27.21,81.82
2623,0.0,81.72,2.0,34.277,99.908
2624,0.0,75.09,1.0,32.75959330281283,93.071
2625,0.0,111.58,0.0,48.393,126.041
2626,0.0,97.28,0.0,39.119,108.91
2627,8.2,83.28,1.0,36.234,111.465
2628,0.1,55.4,1.0,24.682,98.71075905296094
2629,0.0,65.17,0.0,30.593,83.121
2630,0.0,76.72,2.0,32.276,95.769
2631,0.4,77.64,0.0,28.506,87.501
2632,4.9,71.93,1.0,30.211,95.748
2633,0.0,80.97,1.0,33.541,98.131
2634,13.9,82.18,1.0,35.001,119.014
2635,0.6,90.08,1.0,34.441,101.038
2636,8.6,95.68,0.0,42.923,120.431
2637,0.0,55.93,1.0,19.087,69.511
2638,0.0,99.2,0.0,43.865,111.239
2639,0.0,76.67,2.0,31.587,96.347
2640,0.0,59.29,1.0,27.679,80.035
2641,0.0,69.49,0.0,27.214,81.863
2642,0.1,69.46,2.0,28.451,88.273
2643,0.0,82.52,1.0,32.795,96.177
2644,0.7,77.5,1.0,27.003,89.492
2645,0.3,74.07,3.0,33.613,92.287
2646,18.2,82.52,0.0,32.491,120.436
2647,0.0,80.2,0.0,36.095,94.881
2648,7.3,61.94,5.0,27.253,98.70906146920957
2649,0.0,78.15,3.0,31.109,99.761
2650,0.0,68.16,1.0,27.274,84.282
2651,0.0,92.67,1.0,35.996,102.717
2652,0.5,50.19,1.0,22.492,67.732
2653,0.0,92.62,0.0,37.236,103.729
2654,0.0,69.67,0.0,29.291,84.592
2655,0.0,61.42,2.0,25.352,82.486
2656,0.0,66.32,2.0,26.558,86.93
2657,0.2,72.03,1.0,35.881,93.53
2658,0.1,77.33,0.0,30.945,98.70839419099416
2659,0.2,90.18,2.0,34.766,108.985
2660,0.0,89.69,0.0,35.162,99.434
2661,5.9,79.95,0.0,34.531,105.379
2662,0.15000000000000002,62.54,2.0,25.733,83.457
2663,0.3,82.39,0.0,35.912,98.166
2664,0.0,95.8,0.0,39.79,109.498
2665,0.0,81.34,2.0,29.322,96.914
2666,1.8,82.45,1.0,31.887,98.41
2667,0.4,74.31,1.0,32.042,98.70789116752393
2668,0.0,54.51,0.0,23.329,70.195
2669,0.2,77.12,0.0,34.758,94.617
2670,8.9,76.73,2.0,30.517,107.298
2671,0.6,68.86,1.0,32.198,88.315
2672,0.0,85.28,0.0,36.671,98.76
2673,0.6,73.62,0.0,33.168,87.39
2674,0.4,75.18,2.0,29.188,87.61
2675,0.2,73.44,1.0,31.782,92.182
2676,0.2,85.83,2.0,38.904,107.298
2677,0.2,83.04,1.0,34.076,100.036
2678,0.0,64.97,0.0,32.990106631697984,79.369
2679,0.6,52.38,1.0,21.93,71.006
2680,5.1,82.1,3.0,36.417,109.918
2681,10.4,56.06,0.0,33.12256167602834,88.029
2682,7.8,87.04,5.0,33.16993368303953,129.612
2683,0.6,100.28,1.0,41.425,109.558
2684,0.0,67.82,0.0,28.296,83.813
2685,1.3,95.69,0.0,37.045,108.977
2686,0.7,75.06,1.0,33.491,95.583
2687,0.0,89.94,0.0,34.768,101.061
2688,0.7,92.22,1.0,37.427,105.429
2689,0.0,70.3,1.0,30.571,86.506
2690,0.0,114.42,1.0,43.58,127.083
2691,0.0,80.38,2.0,35.123,95.678
2692,0.5,80.18,1.0,33.999,97.45
2693,0.0,87.45,1.0,37.989,103.209
2694,11.6,66.91,0.0,31.245,103.316
2695,0.0,84.27,1.0,38.795,100.364
2696,0.0,94.43,2.0,36.987,108.869
2697,0.0,83.14,4.0,30.268,105.171
2698,0.3,72.02,0.0,32.127,88.929
2699,0.0,69.22,0.0,29.898,85.251
2700,0.3,80.18,1.0,28.848,91.362
2701,0.8,103.41,2.0,42.042,121.776
2702,0.0,69.49,0.0,33.29964745366581,82.764
2703,0.0,86.77,1.0,34.731,98.947
2704,0.0,75.55,0.0,32.513,95.477
2705,0.0,70.58,2.0,25.788,85.84
2706,0.0,76.92,0.0,28.661,88.769
2707,9.2,87.74,0.0,39.63,117.206
2708,0.0,106.55,1.0,45.516,119.008
2709,0.7,66.63,0.0,28.228,84.128
2710,0.6,60.49,3.0,27.855,86.983
2711,0.0,74.47,0.0,32.41,91.843
2712,0.2,59.13,1.0,28.347,79.018
2713,0.0,71.4,1.0,32.513,90.039
2714,0.0,96.4,1.0,39.502,111.032
2715,0.2,83.84,0.0,34.975,97.758
2716,0.0,79.62,1.0,33.123741394679456,93.369
2717,14.9,85.58,1.0,36.652,124.812
2718,0.5,92.43,1.0,33.08276074112496,105.839
2719,0.8,82.01,2.0,27.051,92.495
2720,0.5,58.97,2.0,26.606,81.944
2721,24.4,81.42,1.0,42.307,144.079
2722,0.4,110.55,1.0,45.694,126.37
2723,0.0,72.82,0.0,28.0,85.079
2724,0.9,77.04,1.0,30.136,91.591
2725,0.0,72.41,5.0,31.489,102.454
2726,6.8,79.66999777876637,2.0,32.90047466341413,116.258
2727,0.0,76.28,1.0,34.301,95.915
2728,0.0,89.49,0.0,38.023,103.371
2729,0.0,73.73,1.0,28.08,86.693
2730,0.7,82.23,0.0,33.777,93.601
2731,0.0,64.94,0.0,28.002,79.308
2732,0.4,63.48,1.0,30.382,83.526
2733,0.2,82.37,2.0,37.337,101.978
2734,0.2,74.4,2.0,33.073,95.574
2735,0.1,76.15,1.0,31.397,94.311
2736,0.6,62.35,2.0,22.656,77.721
2737,6.6,98.25,1.0,41.151,124.221
2738,0.5,85.95,1.0,35.808,96.786
2739,0.0,103.21,1.0,43.815,117.548
2740,0.0,73.33,1.0,26.709,83.81
2741,0.0,57.0,3.0,23.819,78.549
2742,0.0,67.78,2.0,24.216,83.84
2743,0.0,73.99,0.0,29.551,87.455
2744,0.2,99.66,0.0,41.24,110.439
2745,0.0,50.67,4.0,24.589,78.566
2746,0.5,90.15,1.0,29.434,100.228
2747,2.7,70.95,1.0,30.949,93.342
2748,25.7,84.65,0.0,45.238,144.82
2749,0.0,79.66898626319427,1.0,23.227,71.388
2750,4.6,79.66894409395834,0.0,32.476,96.456
2751,0.3,81.1,1.0,29.698,90.76
2752,0.0,72.27,0.0,28.247,84.496
2753,0.2,79.92,1.0,30.061,91.391
2754,0.0,53.17,2.0,22.777,74.513
2755,18.7,79.66873640931463,3.0,42.591,135.857
2756,18.4,61.16,1.0,31.274,110.203
2757,0.0,76.84,2.0,31.246,96.028
2758,0.0,79.3,0.0,29.415,92.21
2759,5.8,86.37,1.0,37.802,110.769
2760,0.3,76.03,0.0,30.995,89.979
2761,0.0,64.41,0.0,32.75285008330996,80.702
2762,0.4,92.39,1.0,35.551,106.562
2763,10.6,64.75,1.0,29.369,99.653
2764,0.3,78.44,3.0,33.535,97.1
2765,0.2,79.23,1.0,31.41,97.566
2766,0.3,80.46,1.0,32.993,95.512
2767,0.4,71.45,1.0,29.41,84.808
2768,0.0,72.48,1.0,32.093,93.057
2769,0.0,72.62,0.0,28.943,83.621
2770,0.0,84.65,0.0,35.544,98.257
2771,0.0,73.05,2.0,32.33,92.185
2772,3.4,77.49,2.0,34.508,105.948
2773,10.2,120.33,0.0,49.66,147.085
2774,0.0,73.27,1.0,35.028,92.333
2775,11.6,103.92,0.0,47.454,137.566
2776,0.0,71.85,1.0,32.074,91.555
2777,0.6,47.68,5.0,22.256,74.364
2778,0.0,98.53,1.0,41.394,114.57
2779,0.1,79.66784142525586,3.0,25.124,77.653
2780,0.0,74.71,1.0,33.15555271444681,86.702
2781,1.9,69.98,4.0,33.15532643982335,96.329
2782,0.1,91.63,1.0,36.215,103.328
2783,0.1,92.04,1.0,36.77,106.796
2784,0.9,61.43,1.0,30.121,79.207
2785,0.0,92.11,0.0,42.023,108.356
2786,0.0,97.68,1.0,39.32,107.208
2787,0.3,118.14,2.0,33.05582453177306,129.861
2788,0.0,61.78,2.0,33.0144054345092,82.412
2789,0.0,59.73,0.0,27.547,76.415
2790,0.7,54.08,1.0,22.861,72.532
2791,0.3,97.52,0.0,39.035,107.643
2792,0.0,83.79,4.0,37.237,110.754
2793,4.4,92.16,2.0,41.023,117.129
2794,0.0,76.88,0.0,31.563,88.866
2795,0.8,87.57,0.0,34.825,98.299
2796,0.0,56.1,0.0,21.996,69.181
2797,0.0,79.667134626573,1.0,31.123,85.577
2798,7.8,57.83,0.0,26.106,84.499
2799,0.8,83.72,1.0,34.13,99.953
2800,7.8,81.39,0.0,33.791,107.654
2801,0.3,71.78,2.0,30.239,88.089
2802,0.0,70.29,1.0,30.988,88.894
2803,0.2,93.97,1.0,36.621,105.299
2804,0.25,68.95,2.0,27.674,85.221
2805,7.2,92.88,2.0,38.658,121.291
2806,0.0,65.97,1.0,27.664,79.828
2807,0.0,76.22,2.0,29.508,94.062
2808,0.1,95.47,2.0,39.435,106.323
2809,4.6,85.44,3.0,40.169,113.03
2810,0.0,52.01,3.0,22.526,77.362
2811,0.2,74.84,2.0,30.47,90.871
2812,0.4,78.4,2.0,35.391,99.462
2813,0.5,76.51,1.0,28.566,91.341
2814,0.7,84.15,2.0,32.54475203895575,98.958
2815,0.3,81.68,2.0,35.094,101.493
2816,6.8,82.47,0.0,36.15,108.912
2817,0.4,79.05,0.0,34.633,93.504
2818,0.5,76.12,0.0,32.429,98.70328788398069
2819,0.45,68.75,0.0,25.994,83.272
2820,0.4,76.12,0.0,33.674,91.302
2821,0.2,58.61,1.0,28.361,98.70330075751927
2822,15.2,92.87,0.0,45.722,134.488
2823,0.5,79.76,1.0,32.957,94.706
2824,0.0,77.5,4.0,35.061,106.941
2825,0.3,68.76,2.0,28.201,98.7032980825286
2826,2.8,79.77,3.0,31.937,106.451
2827,0.0,60.38,1.0,20.108,74.693
2828,6.2,81.19,1.0,34.144,106.375
2829,1.5,68.03,1.0,25.335,81.874
2830,0.2,55.62,1.0,23.106,72.395
2831,0.5,89.82,1.0,34.239,100.297
2832,10.7,76.32,1.0,34.29,112.266
2833,0.4,84.15,2.0,36.588,98.17
2834,8.8,70.82,1.0,24.601,94.982
2835,0.0,67.72,3.0,30.818,89.259
2836,0.0,98.08,5.0,41.464,125.856
2837,0.0,68.81,1.0,28.38,87.13
2838,4.3,86.23,0.0,39.134,107.284
2839,3.4,76.44,1.0,26.936,91.724
2840,0.2,79.66566152190676,5.0,30.156,99.602
2841,0.0,79.38,0.0,30.711,90.01
2842,0.0,79.66560302305808,0.0,32.68532446460929,84.437
2843,0.7,84.64,0.0,35.136,96.668
2844,3.4,76.94,3.0,33.66,107.507
2845,0.0,81.69,3.0,36.019,101.327
2846,0.8,98.65,2.0,37.419,114.2
2847,2.7,68.66,2.0,30.072,98.7034156276966
2848,0.4,78.78,1.0,31.231,94.09
2849,0.0,70.56,3.0,29.702,91.339
2850,0.0,62.69,2.0,27.275,98.70343376971265
2851,0.6,94.14,2.0,40.29,105.869
2852,0.0,79.69,1.0,29.789,93.487
2853,19.3,79.66527713181173,1.0,42.695,133.913
2854,0.9,68.9,2.0,25.351,83.273
2855,0.1,54.37,0.0,24.931,71.813
2856,0.1,81.44,1.0,33.046277064181105,94.822
2857,11.5,104.82,1.0,48.767,140.968
2858,0.0,78.52,1.0,33.342,100.327
2859,0.0,55.21,2.0,22.499,75.975
2860,0.5,50.18,0.0,23.251,66.534
2861,0.1,93.88,1.0,36.731,106.931
2862,0.0,83.68,1.0,32.494,97.022
2863,0.0,85.37,1.0,34.821,101.042
2864,0.3,89.36,0.0,34.761,99.648
2865,0.2,103.83,1.0,42.611,118.203
2866,0.3,74.91,1.0,28.786,90.861
2867,0.0,81.08,3.0,34.277,103.405
2868,9.3,82.07,1.0,36.648,113.447
2869,0.4,87.49,0.0,39.788,98.70355412436662
2870,0.1,89.53,2.0,37.008,102.133
2871,0.0,79.98,1.0,32.395,95.738
2872,0.0,70.65,1.0,27.51,83.373
2873,0.4,56.24,1.0,25.347,75.855
2874,0.3,104.3,0.0,43.135,117.558
2875,0.0,52.0,1.0,20.936,67.673
2876,20.9,89.77,2.0,41.166,140.602
2877,0.0,97.14,1.0,41.919,113.627
2878,0.0,81.96,2.0,33.986,100.039
2879,0.1,97.14,1.0,41.956,114.087
2880,0.4,76.95,0.0,30.383,91.596
2881,3.4,59.04,2.0,33.595286631077265,83.871
2882,0.0,81.05,1.0,35.511,99.048
2883,0.05,78.53,1.0,35.379,97.786
2884,1.2,79.66439441318857,3.0,32.414,99.676
2885,0.6,87.32,1.0,36.991,103.633
2886,0.0,91.62,0.0,36.91,101.681
2887,0.3,79.66430356194749,0.0,35.645,102.783
2888,0.0,84.3,1.0,33.257,98.206
2889,0.0,76.38,3.0,33.43844814562204,90.273
2890,0.0,86.47,4.0,33.132,104.929
2891,0.7,80.74,1.0,30.963,93.974
2892,0.1,74.61,1.0,32.765,93.226
2893,3.7,78.89,2.0,34.563,107.464
2894,2.5,73.34,2.0,32.647,96.713
2895,0.0,65.35,2.0,27.198,85.485
2896,4.1,83.57,1.0,35.444,105.976
2897,0.0,78.69,5.0,29.148,97.582
2898,0.0,76.99,1.0,33.097,98.70360104475476
2899,0.4,84.61,1.0,34.905,100.284
2900,0.0,72.19,1.0,25.499,82.718
2901,0.0,74.09,1.0,37.093,119.611
2902,2.1,79.72,0.0,36.994,99.709
2903,0.0,79.66381365527913,2.0,34.81,102.602
2904,0.0,60.16,0.0,23.123,73.207
2905,0.0,62.1,2.0,27.537,83.515
2906,20.0,88.61,1.0,42.364,98.7035274019049
2907,0.0,77.98,2.0,31.469,94.399
2908,0.1,71.34,1.0,31.238,90.349
2909,9.4,89.22,1.0,38.661,114.791
2910,0.0,68.56,1.0,29.632,86.246
2911,0.4,92.49,0.0,35.736,101.967
2912,0.0,91.17,1.0,35.606,102.788
2913,0.1,52.64,0.0,21.787,66.653
2914,10.2,96.37,2.0,43.657,133.207
2915,0.0,75.01,3.0,28.728,92.659
2916,1.1,88.74,2.0,40.19,110.317
2917,0.0,76.67,1.0,34.257,97.566
2918,0.0,80.68,1.0,30.911,97.221
2919,0.0,83.26,0.0,30.684,90.617
2920,6.9,85.98,0.0,36.745,108.999
2921,1.0,79.29,1.0,35.545,99.148
2922,0.4,77.45,1.0,35.231,93.936
2923,0.0,80.61,2.0,36.088,102.382
2924,0.9,74.97,2.0,29.789,90.711
2925,0.2,89.9,0.0,36.268,101.76
2926,13.0,80.84,3.0,38.184,123.919
2927,0.0,72.7,2.0,33.476,92.915
2928,0.0,73.76,5.0,32.523,104.9
2929,0.1,78.99,1.0,31.637,92.531
2930,0.2,77.2,1.0,29.372,100.205
2931,0.2,81.62,2.0,32.991,101.182
2932,0.2,87.57,1.0,32.89012094946393,98.70355333760999
2933,0.0,72.89,1.0,32.273,90.969
2934,0.8,64.38,1.0,27.544,83.258
2935,0.3,78.52,1.0,31.282,89.707
2936,0.2,79.98,2.0,32.75,96.691
2937,0.0,58.75,2.0,26.079,78.443
2938,10.2,118.19,1.0,49.302,96.001
2939,0.2,82.24,0.0,31.842,96.016
2940,6.1,81.28,1.0,36.485,105.782
2941,22.4,90.56,0.0,46.088,98.7035274019049
2942,0.2,62.41,0.0,30.036,80.823
2943,0.2,78.79,0.0,31.913,91.386
2944,0.0,66.3,1.0,26.579,81.894
2945,0.0,83.44,1.0,29.106,94.518
2946,1.1,91.08,2.0,36.349,103.087
2947,0.0,86.15,2.0,35.497,105.496
2948,0.0,68.42,0.0,26.613,82.641
2949,2.9,66.31,1.0,28.658,87.827
2950,0.8,66.1,2.0,25.662,80.748
